0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14346499125162762,-4.5032501220703124E-4,-0.025188733736673994,-0.024465009534802983,-0.20782949449646368,0.0016733122196649069,0.02887059564007997,-0.017639500926594803,7.699727808367655E-4,0.027598604170124524,-0.004743731612829749,0.003707044377255984,0.027639812985164585,-0.004750035725164843,0.003623295996611023,0.029263414961629108,3.028608543746386E-7,4.060749756009815E-6,0.38704763186177166,0.65019943218124,0.30139504347407803,-0.2797444289020958,0.2605343376259093,0.06738933546894102,-0.025774066920296608,-0.015747710288104483,0.09364254877674792,0.343173884099847,0.1647131602809796,0.25783866940402683,-0.005412010754742413,0.03967323099163693,-0.005281008328528543,3.0965081615741576E-4,-0.04504896321937627,0.0020562981604461115,-0.13535963694254557,3.3349604345858095E-5,-0.017596947352091472,-0.03216552341068041,-0.11841969660270966,0.10518671127756227,0.028837664800987466,2.933086148652583E-7,3.973464201916777E-6,0.3924189208301218,-0.6384829850993055,-0.2946613287458633,-0.4407303198278517,-0.25474111629019336,-0.05162734588645922,-0.02680341205172786,0.011077056370138977,-0.12137987222530482,0.2817172172091596,-0.17368815944462626,-0.2641903179381095,0.0013052091134851517,-0.025436348185127113,0.012020455775133951,0.003759574426601734,0.05128267316868248,-0.012001064453651839,-0.14585094451904299,0.0,-0.026425358454386396,-0.019736259632536383,-0.10388791051975156,0.09181189936492308,-0.04082355634084523,-0.0030300245030210073,-0.005144417015313529,-0.07162892214634649,-0.003964999038192922,-0.013768307354334776,-0.14343482971191407,-4.4734954833984373E-4,-0.02515810489654541,-0.024242301514409093,-0.20784503351590078,0.0017848595888628718,0.027772112228738453,-0.01750109403094484,0.0011166228068321552,0.027687572890832218,-0.004684184546538704,0.003632427299724421,0.027726890006377753,-0.004692377829847088,0.003547936524953867,0.0289313146510924,2.988166984785358E-7,4.033712114302072E-6,0.38669095652867985,0.6509427944148461,0.3018194775700975,-0.27981426885046873,0.2598589318482434,0.06866565144151177,-0.024549402326740563,-0.015257539659727617,0.09338841124639112,0.3406992509662185,0.1635746583242151,0.2576473880641946,-0.00509642217983068,0.03966136864879399,-0.005329899854794533,8.715594522154134E-5,-0.04502355698796361,0.0019891843116557947,-0.13540016174316408,3.3422131091356276E-5,-0.01761423746744792,-0.03218831380865471,-0.11841284939336971,0.10518108921679882,0.028514218407078993,2.9108092618801003E-7,3.966934276422003E-6,0.39222620047617146,-0.6389220146117798,-0.29491511442291024,-0.4424025499747045,-0.25362901055050463,-0.052064062512275154,-0.025485614280026398,0.010722115912819533,-0.12153056712436627,0.2791121702105286,-0.17346124093250054,-0.26439116993538236,0.0016346659280061491,-0.025394990216958915,0.011934254978331256,0.00353779256988906,0.05127902548658495,-0.01200203471384286,-0.14589075724283856,0.0,-0.026456604003906252,-0.01982552273159153,-0.103891319613659,0.09181636282333357,-0.0410909934253033,-0.003081094094995949,-0.005674110040433599,-0.07107382301732405,-0.004021907510330325,-0.014005417695554464,-0.14335806528727216,-4.412078857421875E-4,-0.025090273221333823,-0.02405049720893726,-0.20790023195129012,0.0018894495017848525,0.026857379091207095,-0.0174549577553958,0.0013635643843778837,0.027706285503703763,-0.004634879328280662,0.0035689731165226782,0.02774411676358632,-0.004644289577440465,0.003484309608940668,0.028398711908344778,2.8901683370563396E-7,3.941073655514999E-6,0.38636659241316185,0.651615172026786,0.3022030601223477,-0.2793927194196607,0.2592025796981257,0.06938381550845753,-0.023735284353936518,-0.014733991303415296,0.0932287651919497,0.33869952227525635,0.16279447015662887,0.2577270950079749,-0.004604428448940579,0.039702395286468996,-0.005329478546228631,-1.0696850902840525E-4,-0.045015522042793306,0.0018693400000216577,-0.1354122797648112,3.444899572059512E-5,-0.017592921257019042,-0.032222278889935445,-0.11839989433874716,0.10517024735872323,0.02799087335042824,2.8111895257064824E-7,3.8376238072068784E-6,0.3920926054523879,-0.6392252507685364,-0.2950903303396494,-0.4417669110203775,-0.252811896157528,-0.052693058318110185,-0.02435235035288082,0.010343276012175046,-0.1215610650818652,0.27677333624820005,-0.1731740157686139,-0.2645715052221331,0.002105952259949669,-0.02525518220692867,0.011899716005989571,0.0034641477530870275,0.05121494688357756,-0.01202795370760502,-0.14590026855468752,0.0,-0.02644038041432699,-0.01982638219728644,-0.10390575443398901,0.09182917086952062,-0.04063718498579461,-0.002899662024893118,-0.005987989510102194,-0.07055514808531166,-0.004036242452115656,-0.01415750185040786,-0.14325528462727866,-4.3254852294921875E-4,-0.02502155939737956,-0.02389044988826125,-0.20799768692483672,0.001986021857909631,0.026087643677733273,-0.01745687380032262,0.0015246639996012788,0.027663765362015636,-0.0045947145698270785,0.003515832580232521,0.027700663898405385,-0.004604654559140679,0.0034312330608492303,0.027730720779266558,2.8353127330891573E-7,3.849048160285532E-6,0.38608308218710546,0.6522005134177227,0.30253680620339063,-0.27922345518135283,0.25881077857182744,0.06919937724395482,-0.023164982134138513,-0.01420214540969647,0.09315682763279076,0.33741902326056455,0.16196491632675789,0.25758428287070667,-0.003972792640585067,0.03980276464819272,-0.0052909095933990685,-2.7531307017482446E-4,-0.04502725904849974,0.0017103704128799558,-0.13541141510009766,3.605787875130773E-5,-0.017571102778116864,-0.032245732147555425,-0.11838217083685872,0.10515493053173172,0.027334114233825854,2.725583405549503E-7,3.746827748151372E-6,0.3920025745588994,-0.6394293448389554,-0.2952082179704583,-0.4404050932125127,-0.25238308957807226,-0.05337351098095649,-0.023368724080529507,0.009961126269795676,-0.12150755471860702,0.2747098592811825,-0.1728903378195338,-0.26478444371861287,0.002686683121846214,-0.025024283044168892,0.011902482158432912,0.003497998200468958,0.05110027539670293,-0.012067517512029408,-0.1458950169881185,0.0,-0.026417479515075684,-0.019751808818209735,-0.10393014027869399,0.0918496097868018,-0.04030791644895956,-0.0028526567279873235,-0.006199121660559329,-0.07007324172860885,-0.0040187043741172655,-0.014252725657203971,-0.143145383199056,-4.2209625244140627E-4,-0.024967276255289717,-0.023763288778028375,-0.2081410030677578,0.002072951509368005,0.02542702235816229,-0.01746453181374904,0.001613888632682539,0.027580467201339415,-0.004564149748808578,0.0034739600005623166,0.027616730164314103,-0.004574412810641617,0.0033894632696055043,0.02696740855039729,2.729973994273534E-7,3.7530915038951392E-6,0.38584887132712553,0.6526822890535877,0.3028113425783173,-0.27811953674346435,0.2586921130351151,0.06889370021060454,-0.02267205548935111,-0.013687783037446052,0.09316623317042372,0.33694278940034167,0.1607782033901821,0.25686295862508174,-0.0032389083226861924,0.03996845147221847,-0.005225155339010871,-4.218474781868474E-4,-0.04506112464941262,0.0015264437061286583,-0.13540959676106773,3.8266240153461695E-5,-0.017563470204671226,-0.03226518338740696,-0.1183603497720276,0.10513587482272564,0.026606775438573267,2.641941914363619E-7,3.665366340818666E-6,0.39194022827757535,-0.6395701673181289,-0.29528951424017086,-0.4408247725751888,-0.25209059883501683,-0.05342733918175991,-0.022499991258886073,0.009596385311576172,-0.12140313938320353,0.2729325190658369,-0.17267366379370414,-0.26508279142978997,0.003344852074531887,-0.024713322785801302,0.01192976197693791,0.003599348421356645,0.05094857498871743,-0.012109962908080389,-0.14588878631591798,0.0,-0.026407135327657066,-0.019618167194514154,-0.10396380034088634,0.09187731154224431,-0.04027147016884344,-0.0028476890572288224,-0.006312727522250404,-0.06962770059602172,-0.00397997022273313,-0.014318384178150708,-0.14303807576497396,-4.1065216064453127E-4,-0.02491684913635254,-0.023670146996595604,-0.2083327677641498,0.0021483065713287443,0.024832288733350933,-0.01743077508233645,0.0016447716202746601,0.027464495788522038,-0.004541953020542465,0.0034422567231147607,0.027506232483378586,-0.004553149279465487,0.003358911131666843,0.026182088326871415,2.6150242636575885E-7,3.6444772979247716E-6,0.38567210339631564,0.6530446941931491,0.30301772868223587,-0.27759575006352616,0.2587497450085887,0.06884867937267071,-0.02208989723159417,-0.013216449012471015,0.09325164191684587,0.3365226690633348,0.15960763784353255,0.2561065960817866,-0.0024393413141329586,0.040202129342816306,-0.005142810245895077,-5.488031645831941E-4,-0.045119575193602435,0.0013311487687471505,-0.1354116694132487,4.0170378051698206E-5,-0.017562189102172852,-0.032251124048927854,-0.1183382611426187,0.10511585079975577,0.025851506931121346,2.516241964043624E-7,3.504274253768954E-6,0.39188973093877916,-0.6396845030357872,-0.2953555546549668,-0.44216910740206666,-0.25218064745491864,-0.052894670574510465,-0.021711862443776767,0.009270063503192408,-0.1212833758825693,0.2716697534753388,-0.17256532725734933,-0.26539431560005206,0.0040479814472458905,-0.024330250826782484,0.011967205498043436,0.003727414944470574,0.050766891474237255,-0.012143416877638435,-0.14588408152262372,0.0,-0.02640152136484782,-0.019461428214369803,-0.1040051251880347,0.09191144483011014,-0.040945242413329676,-0.0027115709532269106,-0.006321519196366718,-0.06922222667162983,-0.003930522390071703,-0.014383987472908552,-0.14293863932291667,-3.9905548095703125E-4,-0.024867871602376305,-0.023612086686602068,-0.2085761695025523,0.0022107815821086393,0.024272284968490897,-0.017316786097334218,0.001631030323668779,0.02734210848982322,-0.004529784329602156,0.0034223284869970734,0.027377898179336807,-0.004539788849799321,0.0033385568572574503,0.025425605724373246,2.53090069223774E-7,3.5402330958116497E-6,0.3855614929127252,0.6532710078011451,0.30314659243914466,-0.2783203885816218,0.25879215367345876,0.06921767483372662,-0.02125170652504318,-0.012813764861043672,0.09340562050420391,0.3361028822784703,0.1586307943739334,0.2555243238280334,-0.001611759909790048,0.04051362034873723,-0.005055309237032982,-6.598858094160131E-4,-0.04520640062259345,0.0011382730737478166,-0.1354165776570638,4.132271744310856E-5,-0.017565210660298668,-0.032198106152949775,-0.11831516652067517,0.10509409360645705,0.02513888993666428,2.4397667125098765E-7,3.424905490218009E-6,0.3918350140739955,-0.6398081534981287,-0.29542696309401756,-0.4433448860995687,-0.2529447753412507,-0.05187126736941567,-0.020970003899744488,0.009002445144618338,-0.12118282460790629,0.2712301499829298,-0.172497984360057,-0.2655297163389502,0.004764157764368531,-0.023886246601184446,0.012002013333931803,0.00384236791472367,0.05056990047816557,-0.0121576002159228,-0.145881830851237,0.0,-0.026402668952941896,-0.019292111392532042,-0.10405314395614783,0.0919512948682058,-0.04111983772924614,-0.0026274342829256236,-0.006309447500208417,-0.06886007808860421,-0.003881537502282281,-0.014477731630984566,-0.1428524398803711,-3.8791656494140624E-4,-0.02481793562571208,-0.023590203708360923,-0.20887427355008595,0.0022589162435567352,0.023705660305692055,-0.01707649227134599,0.0015862494823470651,0.027227791716951864,-0.004527280486038536,0.003413976336646466,0.02726376957072409,-0.004536769482652163,0.003330610575396455,0.024747596792293516,2.4455283414002096E-7,3.4373009458980134E-6,0.38552515545054866,0.6533453652136426,0.3031889333580512,-0.2784633612585051,0.2586701131323944,0.06949617287123025,-0.020011906804894623,-0.012504130529162957,0.09362066013402816,0.3357814740953485,0.15794600365522804,0.2552127098199982,-7.930965230219971E-4,0.0409077220705959,-0.004973536376986918,-7.578397751174295E-4,-0.04532114545039153,9.619131435082931E-4,-0.1354234822591146,4.138736054301262E-5,-0.017570492426554365,-0.032100285846429384,-0.118291146215554,0.10507055131804231,0.02452007570919647,2.360108018795348E-7,3.339300192607328E-6,0.3917597977686541,-0.6399778626776983,-0.2955249484234041,-0.4444014253392853,-0.2535651999023095,-0.05099849955138008,-0.02026979036329251,0.008819546835413786,-0.12113999199545718,0.2714375548279491,-0.17236622980409538,-0.265510795996861,0.005461507739272746,-0.023391568663345144,0.012020994395476119,0.0039037684976913605,0.05036530827368905,-0.012140756689281353,-0.14588138580322266,0.0,-0.02641121546427409,-0.019138580573580328,-0.10410889748943851,0.09199826562332283,-0.04071784800013759,-0.002523203070429409,-0.006310883170217135,-0.068542366581554,-0.0038435626159726605,-0.01462792486383798,-0.1427847162882487,-3.792572021484375E-4,-0.024764631589253745,-0.023601666922670454,-0.20922218080487243,0.002290218091867756,0.023285980524215478,-0.01681589740698081,0.0015406254294394418,0.027130255041823884,-0.00453314407167089,0.0034165398602081327,0.027166634879892623,-0.004542055946852098,0.003333451652739881,0.024210744316419914,2.3604460239459314E-7,3.353598511298169E-6,0.3855711095857616,0.6532513559039124,0.3031354120217589,-0.2784182887136089,0.25880307919355855,0.06962140253999986,-0.019158639714693386,-0.012272982379970798,0.09375457944680636,0.3356566457181406,0.1576524123457343,0.25526894355936813,-2.669064526542806E-5,0.041378566922625426,-0.004909143045171037,-8.460426456603853E-4,-0.04546955756895379,8.157608952670908E-4,-0.13543164571126304,3.8255811668932436E-5,-0.017577384312947593,-0.03194409998743598,-0.1182709778353629,0.10504918353208097,0.024050614046462023,2.3216929020865821E-7,3.3126181119159556E-6,0.39164813007409766,-0.6402293382258434,-0.295670077234417,-0.4458051955765636,-0.2527666368346403,-0.05109101300912366,-0.019924207231845834,0.00879504639828337,-0.12119452197411774,0.27210827314198255,-0.17206522967604526,-0.2653648745262183,0.006103091730836407,-0.022862030362490515,0.01200872263203446,0.0038715224792468805,0.05016617079362666,-0.012081686130052944,-0.14588109334309896,0.0,-0.02642873764038086,-0.019031700077391786,-0.1041670360116794,0.09204810584718032,-0.040803159459543846,-0.002365504401581407,-0.0063078846675374105,-0.06826650852531341,-0.0038274844411814914,-0.014861991189640208,-0.1427408218383789,-3.722381591796875E-4,-0.024705561002095543,-0.023476856615624868,-0.20929173786249944,0.002275249530281427,0.023137112912058624,-0.016648708779844163,0.0015123091556757664,0.0270408845016694,-0.004530571935464974,0.0034275617467423207,0.027083488501743254,-0.004540265605404559,0.0033455920710063944,0.02385693915382858,2.3365870050181507E-7,3.3142337183358694E-6,0.3855867102172367,0.6532195227768826,0.30311731173870265,-0.27897487134977217,0.2594138223123265,0.06952784220112132,-0.01901200754351117,-0.012119329404614021,0.09376549571300168,0.3356401786253353,0.15759747285398001,0.25538245323081193,3.4732118129487754E-4,0.04157474122573295,-0.004915228706982046,-9.311107497728654E-4,-0.04565305334989093,7.356011409948958E-4,-0.13541671752929688,3.490683622658253E-5,-0.017581226030985515,-0.031878155232610166,-0.11825148417113371,0.10503037181633378,0.02374735239785619,2.273636583100589E-7,3.251777339355589E-6,0.39156956599680875,-0.6404059439818924,-0.29577197834789193,-0.4455038700671732,-0.25162496853310773,-0.051758556315712245,-0.019883188318793855,0.008907818480778084,-0.12121823232537982,0.2725785311882036,-0.17224638965742423,-0.26520611499872937,0.006486584055811325,-0.022671430265452184,0.011960038854346346,0.003755571785404184,0.04998528489735014,-0.011981601904654044,-0.14586851755777996,0.0,-0.0264518674214681,-0.01895913828202786,-0.10423376765191165,0.09210611674194394,-0.04104786491894462,-0.0024522002475030765,-0.006397706040675316,-0.06809240081579748,-0.003841483179018445,-0.015071624447196875
